Date and Time,Water Temp
2023-02-11T17:00:00-0800,45.3038
2023-02-11T18:00:00-0800,45.2876
2023-02-11T19:00:00-0800,45.3524
2023-02-11T20:00:00-0800,45.2444
2023-02-11T21:00:00-0800,45.3038
2023-02-11T22:00:00-0800,45.347
2023-02-11T23:00:00-0800,45.4604
2023-02-12T00:00:00-0800,45.4658
2023-02-12T01:00:00-0800,45.5018
2023-02-12T02:00:00-0800,45.5072
2023-02-12T03:00:00-0800,45.5198
2023-02-12T04:00:00-0800,45.5558
2023-02-12T05:00:00-0800,45.6404
2023-02-12T06:00:00-0800,45.6548
2023-02-12T07:00:00-0800,45.6206
2023-02-12T08:00:00-0800,45.8798
2023-02-12T09:00:00-0800,45.869
2023-02-12T10:00:00-0800,45.8366
2023-02-12T11:00:00-0800,45.8564
2023-02-12T12:00:00-0800,45.842
2023-02-12T13:00:00-0800,45.8618
2023-02-12T14:00:00-0800,45.6152
2023-02-12T15:00:00-0800,45.6692
2023-02-12T16:00:00-0800,45.662
2023-02-12T17:00:00-0800,45.6026
2023-02-12T18:00:00-0800,45.6512
2023-02-12T19:00:00-0800,45.5504
2023-02-12T20:00:00-0800,45.4676
2023-02-12T21:00:00-0800,45.3704
2023-02-12T22:00:00-0800,45.266
2023-02-12T23:00:00-0800,45.2858
2023-02-13T00:00:00-0800,45.347
2023-02-13T01:00:00-0800,45.3254
2023-02-13T02:00:00-0800,45.4334
2023-02-13T03:00:00-0800,45.3038
2023-02-13T04:00:00-0800,45.23
2023-02-13T05:00:00-0800,45.2354
2023-02-13T06:00:00-0800,45.2264
2023-02-13T07:00:00-0800,45.1634
2023-02-13T08:00:00-0800,45.1634
2023-02-13T09:00:00-0800,45.3794
2023-02-13T10:00:00-0800,45.3398
2023-02-13T11:00:00-0800,45.3056
2023-02-13T12:00:00-0800,45.2552
2023-02-13T13:00:00-0800,45.2534
2023-02-13T14:00:00-0800,45.1922
2023-02-13T15:00:00-0800,44.7044
2023-02-13T16:00:00-0800,44.7512
2023-02-13T17:00:00-0800,44.7008
2023-02-13T18:00:00-0800,44.8394
2023-02-13T19:00:00-0800,44.915
2023-02-13T20:00:00-0800,44.573
2023-02-13T21:00:00-0800,44.4722
2023-02-13T22:00:00-0800,44.3282
2023-02-13T23:00:00-0800,44.2202
2023-02-14T00:00:00-0800,43.9808
2023-02-14T01:00:00-0800,44.3714
2023-02-14T02:00:00-0800,44.1842
2023-02-14T03:00:00-0800,44.3606
2023-02-14T04:00:00-0800,43.6568
2023-02-14T05:00:00-0800,43.1762
2023-02-14T06:00:00-0800,43.6208
2023-02-14T07:00:00-0800,43.7738
2023-02-14T08:00:00-0800,43.808
2023-02-14T09:00:00-0800,44.006
2023-02-14T10:00:00-0800,43.9754
2023-02-14T11:00:00-0800,44.0276
2023-02-14T12:00:00-0800,44.0924
2023-02-14T13:00:00-0800,44.0168
2023-02-14T14:00:00-0800,44.06
2023-02-14T15:00:00-0800,43.9646
2023-02-14T16:00:00-0800,44.0402
2023-02-14T17:00:00-0800,44.0654
2023-02-14T18:00:00-0800,44.0258
2023-02-14T19:00:00-0800,44.132
2023-02-14T20:00:00-0800,43.979
2023-02-14T21:00:00-0800,43.682
2023-02-14T22:00:00-0800,43.7486
2023-02-14T23:00:00-0800,43.8548
2023-02-15T00:00:00-0800,43.8008
2023-02-15T01:00:00-0800,43.9556
2023-02-15T02:00:00-0800,43.7486
2023-02-15T03:00:00-0800,43.781
2023-02-15T04:00:00-0800,43.8026
2023-02-15T05:00:00-0800,43.8296
2023-02-15T06:00:00-0800,43.7792
2023-02-15T07:00:00-0800,44.0006
2023-02-15T08:00:00-0800,44.1572
2023-02-15T09:00:00-0800,44.5424
2023-02-15T10:00:00-0800,44.1266
2023-02-15T11:00:00-0800,44.7242
2023-02-15T12:00:00-0800,44.7188
2023-02-15T13:00:00-0800,44.8088
2023-02-15T14:00:00-0800,44.798
2023-02-15T15:00:00-0800,45.0446
2023-02-15T16:00:00-0800,45.041
2023-02-15T17:00:00-0800,45.14
2023-02-15T18:00:00-0800,45.3614
2023-02-15T19:00:00-0800,45.3362
2023-02-15T20:00:00-0800,45.3578
2023-02-15T21:00:00-0800,45.392
2023-02-15T22:00:00-0800,45.6296
2023-02-15T23:00:00-0800,45.599
2023-02-16T00:00:00-0800,45.6134
2023-02-16T01:00:00-0800,45.338
2023-02-16T02:00:00-0800,45.3434
2023-02-16T03:00:00-0800,45.4046
2023-02-16T04:00:00-0800,45.6206
2023-02-16T05:00:00-0800,45.4802
2023-02-16T06:00:00-0800,45.401
2023-02-16T07:00:00-0800,45.4136
2023-02-16T08:00:00-0800,45.3146
2023-02-16T09:00:00-0800,45.4208
2023-02-16T10:00:00-0800,45.4064
2023-02-16T11:00:00-0800,45.3686
2023-02-16T12:00:00-0800,45.4064
2023-02-16T13:00:00-0800,45.4298
2023-02-16T14:00:00-0800,45.5036
2023-02-16T15:00:00-0800,45.4226
2023-02-16T16:00:00-0800,45.4802
2023-02-16T17:00:00-0800,45.5216
2023-02-16T18:00:00-0800,45.428
2023-02-16T19:00:00-0800,45.5648
2023-02-16T20:00:00-0800,45.3722
2023-02-16T21:00:00-0800,45.3848
2023-02-16T22:00:00-0800,45.3524
2023-02-16T23:00:00-0800,45.2534
2023-02-17T00:00:00-0800,45.2912
2023-02-17T01:00:00-0800,45.2678
2023-02-17T02:00:00-0800,45.2336
2023-02-17T03:00:00-0800,44.7674
